"key","type","code"
"1866634816983311931","IDENTIFIER","INADDR_ANY"
"1866634816983311932","<operator>.assignment","service.sin_port = htons(LISTEN_PORT)"
"1866634816983311933","<operator>.fieldAccess","service.sin_port"
"1866634816983311934","IDENTIFIER","service"
"1866634816983311935","FIELD_IDENTIFIER","sin_port"
"1866634816983311936","htons","htons(LISTEN_PORT)"
"1866634816983311937","IDENTIFIER","LISTEN_PORT"
"1866634816983311938","CONTROL_STRUCTURE","if (SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service)))"
"1866634816983311939","<operator>.equals","SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"1866634816983311940","IDENTIFIER","SOCKET_ERROR"
"1866634816983311941","bind","bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"1866634816983311942","IDENTIFIER","listenSocket"
"1866634816983311943","<operator>.cast","(struct sockaddr*)&service"
"1866634816983311944","UNKNOWN","struct sockaddr*"
"1866634816983311945","<operator>.addressOf","&service"
"1866634816983311946","IDENTIFIER","service"
"1866634816983311947","<operator>.sizeOf","sizeof(service)"
"1866634816983311948","IDENTIFIER","service"
"1866634816983311949","BLOCK",""
"1866634816983311950","CONTROL_STRUCTURE","break;"
"1866634816983311951","CONTROL_STRUCTURE","if (SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG))"
"1866634816983311952","<operator>.equals","SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG)"
"1866634816983311953","IDENTIFIER","SOCKET_ERROR"
"1866634816983311954","listen","listen(listenSocket, LISTEN_BACKLOG)"
"1866634816983311955","IDENTIFIER","listenSocket"
"1866634816983311956","IDENTIFIER","LISTEN_BACKLOG"
"1866634816983311957","BLOCK",""
"1866634816983311958","CONTROL_STRUCTURE","break;"
"1866634816983311959","<operator>.assignment","acceptSocket = accept(listenSocket, NULL, NULL)"
"1866634816983311960","IDENTIFIER","acceptSocket"
"1866634816983311961","accept","accept(listenSocket, NULL, NULL)"
"1866634816983311962","IDENTIFIER","listenSocket"
"1866634816983311963","IDENTIFIER","NULL"
"1866634816983311964","IDENTIFIER","NULL"
"1866634816983311965","CONTROL_STRUCTURE","if (acceptSocket == INVALID_SOCKET)"
"1866634816983311966","<operator>.equals","acceptSocket == INVALID_SOCKET"
"1866634816983311967","IDENTIFIER","acceptSocket"
"1866634816983311968","IDENTIFIER","INVALID_SOCKET"
"1866634816983311969","BLOCK",""
"1866634816983311970","CONTROL_STRUCTURE","break;"
"1866634816983311971","<operator>.assignment","recvResult = recv(acceptSocket, data, 100 - 1, 0)"
"1866634816983311972","IDENTIFIER","recvResult"
"1866634816983311973","recv","recv(acceptSocket, data, 100 - 1, 0)"
"1866634816983311974","IDENTIFIER","acceptSocket"
"1866634816983311975","IDENTIFIER","data"
"1866634816983311976","<operator>.subtraction","100 - 1"
"1866634816983311977","LITERAL","100"
"1866634816983311978","LITERAL","1"
"1866634816983311979","LITERAL","0"
"1866634816983311980","CONTROL_STRUCTURE","if (recvResult == SOCKET_ERROR || recvResult == 0)"
"1866634816983311981","<operator>.logicalOr","recvResult == SOCKET_ERROR || recvResult == 0"
"1866634816983311982","<operator>.equals","recvResult == SOCKET_ERROR"
"1866634816983311983","IDENTIFIER","recvResult"
"1866634816983311984","IDENTIFIER","SOCKET_ERROR"
"1866634816983311985","<operator>.equals","recvResult == 0"
"1866634816983311986","IDENTIFIER","recvResult"
"1866634816983311987","LITERAL","0"
"1866634816983311988","BLOCK",""
"1866634816983311989","CONTROL_STRUCTURE","break;"
"1866634816983311990","<operator>.assignment","data[recvResult] = '\0'"
"1866634816983311991","<operator>.indirectIndexAccess","data[recvResult]"
"1866634816983311992","IDENTIFIER","data"
"1866634816983311993","IDENTIFIER","recvResult"
"1866634816983311994","LITERAL","'\0'"
"1866634816983311995","LITERAL","0"
"1866634816983311996","CONTROL_STRUCTURE","if (acceptSocket != INVALID_SOCKET)"
"1866634816983311997","<operator>.notEquals","acceptSocket != INVALID_SOCKET"
"1866634816983311998","IDENTIFIER","acceptSocket"
"1866634816983311999","IDENTIFIER","INVALID_SOCKET"
"1866634816983312000","BLOCK",""
"1866634816983312001","closesocket","closesocket(acceptSocket)"
"1866634816983312002","IDENTIFIER","acceptSocket"
"1866634816983312003","CONTROL_STRUCTURE","if (listenSocket != INVALID_SOCKET)"
"1866634816983312004","<operator>.notEquals","listenSocket != INVALID_SOCKET"
"1866634816983312005","IDENTIFIER","listenSocket"
"1866634816983312006","IDENTIFIER","INVALID_SOCKET"
"1866634816983312007","BLOCK",""
"1866634816983312008","closesocket","closesocket(listenSocket)"
"1866634816983312009","IDENTIFIER","listenSocket"
"1866634816983312010","CONTROL_STRUCTURE","if (wsaDataInit)"
"1866634816983312011","IDENTIFIER","wsaDataInit"
"1866634816983312012","BLOCK",""
"1866634816983312013","WSACleanup","WSACleanup()"
"1866634816983312014","CONTROL_STRUCTURE","if (!SetComputerNameA(data))"
"1866634816983312015","<operator>.logicalNot","!SetComputerNameA(data)"
"1866634816983312016","SetComputerNameA","SetComputerNameA(data)"
"1866634816983312017","IDENTIFIER","data"
"1866634816983312018","BLOCK",""
"1866634816983312019","printLine","printLine(\""Failure setting computer name\"")"
"1866634816983312020","LITERAL","\""Failure setting computer name\"""
"1866634816983312021","exit","exit(1)"
"1866634816983312022","LITERAL","1"
"1866634816983312023","METHOD_RETURN","void"
"1866634816983312024","METHOD","goodG2B"
"1866634816983312025","BLOCK",""
"1866634816983312026","LOCAL","data: char *"
"1866634816983312027","LOCAL","dataBuffer: char [ 100 ]"
"1866634816983312028","<operator>.assignment","dataBuffer[100] = \""\"""
"1866634816983312029","IDENTIFIER","dataBuffer"
"1866634816983312030","LITERAL","\""\"""
"1866634816983312031","<operator>.assignment","data = dataBuffer"
"1866634816983312032","IDENTIFIER","data"
"1866634816983312033","IDENTIFIER","dataBuffer"
"1866634816983312034","CONTROL_STRUCTURE","goto source;"
"1866634816983312035","JUMP_TARGET","source"
"1866634816983312036","strcpy","strcpy(data, \""hostname\"")"
"1866634816983312037","IDENTIFIER","data"
"1866634816983312038","LITERAL","\""hostname\"""
"1866634816983312039","CONTROL_STRUCTURE","if (!SetComputerNameA(data))"
"1866634816983312040","<operator>.logicalNot","!SetComputerNameA(data)"
"1866634816983312041","SetComputerNameA","SetComputerNameA(data)"
"1866634816983312042","IDENTIFIER","data"
"1866634816983312043","BLOCK",""
"1866634816983312044","printLine","printLine(\""Failure setting computer name\"")"
"1866634816983312045","LITERAL","\""Failure setting computer name\"""
"1866634816983312046","exit","exit(1)"
"1866634816983312047","LITERAL","1"
"1866634816983312048","METHOD_RETURN","static void"
"1866634816983312049","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_18_good"
"1866634816983312050","BLOCK",""
"1866634816983312051","goodG2B","goodG2B()"
"1866634816983312052","METHOD_RETURN","void"
"1866634816983312053","METHOD","main"
"1866634816983312054","PARAM","int argc"
"1866634816983312055","PARAM","char * argv[]"
"1866634816983312056","BLOCK",""
"1866634816983312057","srand","srand( (unsigned)time(NULL) )"
"1866634816983312058","<operator>.cast","(unsigned)time(NULL)"
"1866634816983312059","UNKNOWN","unsigned"
"1866634816983312060","time","time(NULL)"
"1866634816983312061","IDENTIFIER","NULL"
"1866634816983312062","printLine","printLine(\""Calling good()...\"")"
"1866634816983312063","LITERAL","\""Calling good()...\"""
"1866634816983312064","CWE15_External_Control_of_System_or_Configuration_Setting__w32_18_good","CWE15_External_Control_of_System_or_Configuration_Setting__w32_18_good()"
"1866634816983312065","printLine","printLine(\""Finished good()\"")"
"1866634816983312066","LITERAL","\""Finished good()\"""
"1866634816983312067","printLine","printLine(\""Calling bad()...\"")"
"1866634816983312068","LITERAL","\""Calling bad()...\"""
"1866634816983312069","CWE15_External_Control_of_System_or_Configuration_Setting__w32_18_bad","CWE15_External_Control_of_System_or_Configuration_Setting__w32_18_bad()"
"1866634816983312070","printLine","printLine(\""Finished bad()\"")"
"1866634816983312071","LITERAL","\""Finished bad()\"""
"1866634816983312072","RETURN","return 0;"
"1866634816983312073","LITERAL","0"
"1866634816983312074","METHOD_RETURN","int"
"1976436865041094911","METHOD","badSource"
"1976436865041094912","PARAM","char * data"
"1976436865041094913","BLOCK",""
"1976436865041094914","CONTROL_STRUCTURE","if(badStatic)"
"1976436865041094915","IDENTIFIER","badStatic"
"1976436865041094916","BLOCK",""
"1976436865041094917","BLOCK",""
"1976436865041094918","LOCAL","wsaData: WSADATA"
"1976436865041094919","LOCAL","wsaDataInit: BOOL"
"1976436865041094920","<operator>.assignment","wsaDataInit = FALSE"
"1976436865041094921","IDENTIFIER","wsaDataInit"
"1976436865041094922","IDENTIFIER","FALSE"
"1976436865041094923","LOCAL","listenSocket: SOCKET"
"1976436865041094924","<operator>.assignment","listenSocket = INVALID_SOCKET"
"1976436865041094925","IDENTIFIER","listenSocket"
"1976436865041094926","IDENTIFIER","INVALID_SOCKET"
"1976436865041094927","LOCAL","acceptSocket: SOCKET"
"1976436865041094928","<operator>.assignment","acceptSocket = INVALID_SOCKET"
"1976436865041094929","IDENTIFIER","acceptSocket"
"1976436865041094930","IDENTIFIER","INVALID_SOCKET"
"1976436865041094931","LOCAL","service: struct sockaddr_in"
"1976436865041094932","LOCAL","recvResult: int"
"1976436865041094933","CONTROL_STRUCTURE","do"
"1976436865041094934","BLOCK",""
"1976436865041094935","CONTROL_STRUCTURE","if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)"
"1976436865041094936","<operator>.notEquals","WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR"
"1976436865041094937","WSAStartup","WSAStartup(MAKEWORD(2,2), &wsaData)"
"1976436865041094938","MAKEWORD","MAKEWORD(2,2)"
"1976436865041094939","LITERAL","2"
"1976436865041094940","LITERAL","2"
"1976436865041094941","<operator>.addressOf","&wsaData"
"1976436865041094942","IDENTIFIER","wsaData"
"1976436865041094943","IDENTIFIER","NO_ERROR"
"1976436865041094944","BLOCK",""
"1976436865041094945","CONTROL_STRUCTURE","break;"
"1976436865041094946","<operator>.assignment","wsaDataInit = 1"
"1976436865041094947","IDENTIFIER","wsaDataInit"
"1976436865041094948","LITERAL","1"
"1976436865041094949","<operator>.assignment","listenSocket = socket(PF_INET, SOCK_STREAM, 0)"
"1976436865041094950","IDENTIFIER","listenSocket"
"1976436865041094951","socket","socket(PF_INET, SOCK_STREAM, 0)"
"1976436865041094952","IDENTIFIER","PF_INET"
"1976436865041094953","IDENTIFIER","SOCK_STREAM"
"1976436865041094954","LITERAL","0"
"1976436865041094955","CONTROL_STRUCTURE","if (listenSocket == INVALID_SOCKET)"
"1976436865041094956","<operator>.equals","listenSocket == INVALID_SOCKET"
"1976436865041094957","IDENTIFIER","listenSocket"
"1976436865041094958","IDENTIFIER","INVALID_SOCKET"
"1976436865041094959","BLOCK",""
"1976436865041094960","CONTROL_STRUCTURE","break;"
"1976436865041094961","memset","memset(&service, 0, sizeof(service))"
"1976436865041094962","<operator>.addressOf","&service"
"1976436865041094963","IDENTIFIER","service"
"1976436865041094964","LITERAL","0"
"1976436865041094965","<operator>.sizeOf","sizeof(service)"
"1976436865041094966","IDENTIFIER","service"
"1976436865041094967","<operator>.assignment","service.sin_family = AF_INET"
"1976436865041094968","<operator>.fieldAccess","service.sin_family"
"1976436865041094969","IDENTIFIER","service"
"1976436865041094970","FIELD_IDENTIFIER","sin_family"
"1976436865041094971","IDENTIFIER","AF_INET"
"1976436865041094972","<operator>.assignment","service.sin_addr.s_addr = INADDR_ANY"
"1976436865041094973","<operator>.fieldAccess","service.sin_addr.s_addr"
"1976436865041094974","<operator>.fieldAccess","service.sin_addr"
"1976436865041094975","IDENTIFIER","service"
"1976436865041094976","FIELD_IDENTIFIER","sin_addr"
"1976436865041094977","FIELD_IDENTIFIER","s_addr"
"1976436865041094978","IDENTIFIER","INADDR_ANY"
"1976436865041094979","<operator>.assignment","service.sin_port = htons(LISTEN_PORT)"
"1976436865041094980","<operator>.fieldAccess","service.sin_port"
"1976436865041094981","IDENTIFIER","service"
"1976436865041094982","FIELD_IDENTIFIER","sin_port"
"1976436865041094983","htons","htons(LISTEN_PORT)"
"1976436865041094984","IDENTIFIER","LISTEN_PORT"
"1976436865041094985","CONTROL_STRUCTURE","if (SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service)))"
"1976436865041094986","<operator>.equals","SOCKET_ERROR == bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"1976436865041094987","IDENTIFIER","SOCKET_ERROR"
"1976436865041094988","bind","bind(listenSocket, (struct sockaddr*)&service, sizeof(service))"
"1976436865041094989","IDENTIFIER","listenSocket"
"1976436865041094990","<operator>.cast","(struct sockaddr*)&service"
"1976436865041094991","UNKNOWN","struct sockaddr*"
"1976436865041094992","<operator>.addressOf","&service"
"1976436865041094993","IDENTIFIER","service"
"1976436865041094994","<operator>.sizeOf","sizeof(service)"
"1976436865041094995","IDENTIFIER","service"
"1976436865041094996","BLOCK",""
"1976436865041094997","CONTROL_STRUCTURE","break;"
"1976436865041094998","CONTROL_STRUCTURE","if (SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG))"
"1976436865041094999","<operator>.equals","SOCKET_ERROR == listen(listenSocket, LISTEN_BACKLOG)"
"1976436865041095000","IDENTIFIER","SOCKET_ERROR"
"1976436865041095001","listen","listen(listenSocket, LISTEN_BACKLOG)"
"1976436865041095002","IDENTIFIER","listenSocket"
"1976436865041095003","IDENTIFIER","LISTEN_BACKLOG"
"1976436865041095004","BLOCK",""
"1976436865041095005","CONTROL_STRUCTURE","break;"
"1976436865041095006","<operator>.assignment","acceptSocket = accept(listenSocket, NULL, NULL)"
"1976436865041095007","IDENTIFIER","acceptSocket"
"1976436865041095008","accept","accept(listenSocket, NULL, NULL)"
"1976436865041095009","IDENTIFIER","listenSocket"
"1976436865041095010","IDENTIFIER","NULL"
"1976436865041095011","IDENTIFIER","NULL"
"1976436865041095012","CONTROL_STRUCTURE","if (acceptSocket == INVALID_SOCKET)"
"1976436865041095013","<operator>.equals","acceptSocket == INVALID_SOCKET"
"1976436865041095014","IDENTIFIER","acceptSocket"
"1976436865041095015","IDENTIFIER","INVALID_SOCKET"
"1976436865041095016","BLOCK",""
"1976436865041095017","CONTROL_STRUCTURE","break;"
"1976436865041095018","<operator>.assignment","recvResult = recv(acceptSocket, data, 100 - 1, 0)"
"1976436865041095019","IDENTIFIER","recvResult"
"1976436865041095020","recv","recv(acceptSocket, data, 100 - 1, 0)"
"1976436865041095021","IDENTIFIER","acceptSocket"
"1976436865041095022","IDENTIFIER","data"
"1976436865041095023","<operator>.subtraction","100 - 1"
"1976436865041095024","LITERAL","100"
"1976436865041095025","LITERAL","1"
"1976436865041095026","LITERAL","0"
"1976436865041095027","CONTROL_STRUCTURE","if (recvResult == SOCKET_ERROR || recvResult == 0)"
"1976436865041095028","<operator>.logicalOr","recvResult == SOCKET_ERROR || recvResult == 0"
"1976436865041095029","<operator>.equals","recvResult == SOCKET_ERROR"
"1976436865041095030","IDENTIFIER","recvResult"
"1976436865041095031","IDENTIFIER","SOCKET_ERROR"
"1976436865041095032","<operator>.equals","recvResult == 0"
"1976436865041095033","IDENTIFIER","recvResult"
"1976436865041095034","LITERAL","0"
"1976436865041095035","BLOCK",""
"1976436865041095036","CONTROL_STRUCTURE","break;"
"1976436865041095037","<operator>.assignment","data[recvResult] = '\0'"
"1976436865041095038","<operator>.indirectIndexAccess","data[recvResult]"
"1976436865041095039","IDENTIFIER","data"
"1976436865041095040","IDENTIFIER","recvResult"
"1976436865041095041","LITERAL","'\0'"
"1976436865041095042","LITERAL","0"
"1976436865041095043","CONTROL_STRUCTURE","if (acceptSocket != INVALID_SOCKET)"
"1976436865041095044","<operator>.notEquals","acceptSocket != INVALID_SOCKET"
"1976436865041095045","IDENTIFIER","acceptSocket"
"1976436865041095046","IDENTIFIER","INVALID_SOCKET"
"1976436865041095047","BLOCK",""
"1976436865041095048","closesocket","closesocket(acceptSocket)"
"1976436865041095049","IDENTIFIER","acceptSocket"
"1976436865041095050","CONTROL_STRUCTURE","if (listenSocket != INVALID_SOCKET)"
"1976436865041095051","<operator>.notEquals","listenSocket != INVALID_SOCKET"
"1976436865041095052","IDENTIFIER","listenSocket"
"1976436865041095053","IDENTIFIER","INVALID_SOCKET"
"1976436865041095054","BLOCK",""
"1976436865041095055","closesocket","closesocket(listenSocket)"
"1976436865041095056","IDENTIFIER","listenSocket"
"1976436865041095057","CONTROL_STRUCTURE","if (wsaDataInit)"
"1976436865041095058","IDENTIFIER","wsaDataInit"
"1976436865041095059","BLOCK",""
"1976436865041095060","WSACleanup","WSACleanup()"
"1976436865041095061","RETURN","return data;"
"1976436865041095062","IDENTIFIER","data"
"1976436865041095063","METHOD_RETURN","static char *"
"1976436865041095064","METHOD","CWE15_External_Control_of_System_or_Configuration_Setting__w32_21_bad"
